date,year,month,quarter,supplier_id,company_name,company_size,industry,location,delivery_reliability,cost_efficiency,defect_rate,quality_score,on_time_delivery_rate,order_volume,response_time_hours,customer_satisfaction,overall_score,performance_category,defect_cost_impact,efficiency_ratio,cluster,cluster_name
2021-10-01,2021,10,Q4,SUP_013,Gallagher Systems,Small,Chemicals,South America,60.30328471789092,71.75441040639899,3.3277705036995098,82.1106458492532,59.53702373847579,133.5857349609231,16.782653761725232,6.731281738486686,70.03,Fair,17304.41,1.144,1,Cost Efficient
2021-11-01,2021,11,Q4,SUP_013,Gallagher Systems,Small,Chemicals,South America,60.43448456776903,71.10703958478369,0.8682889927405538,82.14394717639792,60.50094311301414,101.01571062419808,15.85184804033939,7.621018411052434,75.75,Good,3646.81,1.155,1,Cost Efficient
2021-12-01,2021,12,Q4,SUP_013,Gallagher Systems,Small,Chemicals,South America,60.80633907141717,71.02341725976648,1.972129111384313,81.70733365671705,62.86464900455317,139.44215660875753,17.219277800369976,6.847298518560028,72.74,Fair,10846.71,1.15,1,Cost Efficient
2022-01-01,2022,1,Q1,SUP_013,Gallagher Systems,Small,Chemicals,South America,54.2000984980472,70.74147524602532,2.5190945717231177,81.71543178646498,61.27343953123274,105.0,20.47751629402583,7.765663070360414,72.42,Fair,13225.25,1.155,1,Cost Efficient
2022-02-01,2022,2,Q1,SUP_013,Gallagher Systems,Small,Chemicals,South America,55.39620802062523,70.5906661421752,2.299910779720203,81.2415178351153,62.83149968033868,106.0,18.48102734514972,6.364540868639362,71.16,Fair,12189.53,1.151,1,Cost Efficient
2022-03-01,2022,3,Q1,SUP_013,Gallagher Systems,Small,Chemicals,South America,53.00792070155601,69.77592714129875,1.526713320210269,81.09057861233393,61.43718349417803,91.0,23.19943409434956,6.812529813318784,72.88,Fair,6946.55,1.162,1,Cost Efficient
2022-04-01,2022,4,Q2,SUP_013,Gallagher Systems,Small,Chemicals,South America,52.21346564039274,71.04635008270921,0.9303988094376892,81.34797161106687,59.949651891028815,89.0,21.14185999579725,6.694955956611531,74.47,Fair,4140.27,1.145,1,Cost Efficient
2022-05-01,2022,5,Q2,SUP_013,Gallagher Systems,Small,Chemicals,South America,54.577909710499206,71.45096548605275,2.735388556742694,81.6709088412538,63.78266412398295,103.0,19.37661269967855,6.832716965289686,71.3,Fair,14087.25,1.143,1,Cost Efficient
2022-06-01,2022,6,Q2,SUP_013,Gallagher Systems,Small,Chemicals,South America,57.83151769700675,71.68081836489094,1.3047131049534175,82.38993642065131,60.34672545017062,117.0,20.62306202706113,7.889931661689243,75.51,Good,7632.57,1.149,1,Needs Improvement
2022-07-01,2022,7,Q3,SUP_013,Gallagher Systems,Small,Chemicals,South America,60.88164159281436,71.79044492809244,2.372941196711835,81.80628693184521,60.047571930724665,82.0,16.973712840289284,7.473163159290838,72.76,Fair,9729.06,1.14,1,Cost Efficient
2022-08-01,2022,8,Q3,SUP_013,Gallagher Systems,Small,Chemicals,South America,60.661048127246325,70.41670409895673,2.606486881770847,81.58456741703642,62.61787485741746,105.0,17.72358737983307,6.845736627303318,71.28,Fair,13684.06,1.159,1,Cost Efficient
2022-09-01,2022,9,Q3,SUP_013,Gallagher Systems,Small,Chemicals,South America,60.45808266953375,70.42816080933133,2.440923304560645,82.10092932336127,61.19421657256847,92.0,16.36079054493475,6.63234261082106,71.48,Fair,11228.25,1.166,1,Cost Efficient
2022-10-01,2022,10,Q4,SUP_013,Gallagher Systems,Small,Chemicals,South America,60.30010736038167,70.67672276737207,2.8568638583563795,81.70416437493594,57.5004393983964,110.65283228345072,13.990500571850896,7.112260891018433,71.03,Fair,13570.1,1.156,1,Cost Efficient
2022-11-01,2022,11,Q4,SUP_013,Gallagher Systems,Small,Chemicals,South America,60.87534574319866,71.02726311438046,2.595215309214965,81.65370609970428,63.78654885994586,129.5420372568244,15.850546974498991,6.987213135807997,71.63,Fair,12976.08,1.15,1,Cost Efficient
2022-12-01,2022,12,Q4,SUP_013,Gallagher Systems,Small,Chemicals,South America,61.75155173379288,71.46351964174735,3.181244679846882,81.8239702000969,62.8964664012391,113.80780301965405,18.27745228187636,6.729505868753992,70.55,Fair,16224.35,1.145,1,Cost Efficient
2023-01-01,2023,1,Q1,SUP_013,Gallagher Systems,Small,Chemicals,South America,60.29195077013314,71.18488558060474,3.3228239615368698,81.70021704597376,58.2748331531613,104.0,17.43024555127115,6.957398936470656,70.05,Fair,17278.68,1.148,1,Cost Efficient
2023-02-01,2023,2,Q1,SUP_013,Gallagher Systems,Small,Chemicals,South America,60.441931871490176,70.60074515725343,3.4722662086428744,81.46693845516012,62.561815885789215,91.0,17.87690652027774,6.865590214386399,69.52,Fair,15798.81,1.154,1,Cost Efficient
2023-03-01,2023,3,Q1,SUP_013,Gallagher Systems,Small,Chemicals,South America,61.81961754746575,70.48531531403873,0.9070074357606792,81.06528619030551,62.0425165509314,106.0,15.217085916254875,7.7768593247762094,75.78,Good,4807.14,1.15,1,Needs Improvement
2023-04-01,2023,4,Q2,SUP_013,Gallagher Systems,Small,Chemicals,South America,61.87166644514918,70.54743034390113,3.2229732581919235,81.544107910196,64.13477189441741,97.0,17.977536663379517,7.0368040160683885,70.55,Fair,15631.42,1.156,1,Cost Efficient
2023-05-01,2023,5,Q2,SUP_013,Gallagher Systems,Small,Chemicals,South America,61.85045257018328,70.88163185308484,1.4243573042212074,81.63358574448273,60.56075109312198,119.0,15.462532123420178,7.352562548000841,74.55,Fair,8474.93,1.152,1,Cost Efficient
2023-06-01,2023,6,Q2,SUP_013,Gallagher Systems,Small,Chemicals,South America,43.48723798011986,70.47285401086216,1.143606732761908,81.9159770736069,35.49225446183886,112.0,18.405044047094897,7.340093678952964,75.16,Good,6404.2,1.162,1,Cost Efficient
2023-07-01,2023,7,Q3,SUP_013,Gallagher Systems,Small,Chemicals,South America,61.917463770003,70.46602117893627,0.5943334297193086,82.16660939439375,60.9198612729141,113.0,19.256033055289542,7.639930097166881,76.57,Good,3357.98,1.166,1,Needs Improvement
2023-08-01,2023,8,Q3,SUP_013,Gallagher Systems,Small,Chemicals,South America,61.42525084189168,71.57347561303149,1.7103888891236518,82.1162895542619,62.76864533771878,82.0,20.21356152835049,8.355808983609833,75.14,Good,7012.59,1.147,1,Needs Improvement
2023-09-01,2023,9,Q3,SUP_013,Gallagher Systems,Small,Chemicals,South America,61.292945125708215,71.39759567350973,0.1906721592481256,82.23947763041348,59.47741030582237,81.0,14.992057988064186,7.763743390769145,77.55,Good,772.22,1.152,1,Needs Improvement
2023-10-01,2023,10,Q4,SUP_013,Gallagher Systems,Small,Chemicals,South America,61.68213770041866,71.17974879842178,1.1621626410508394,82.04815696032207,62.75332463014414,144.41604499190774,19.97943031845323,8.65351454843216,76.5,Good,6740.54,1.153,1,Needs Improvement
2023-11-01,2023,11,Q4,SUP_013,Gallagher Systems,Small,Chemicals,South America,61.45688305867723,72.141515121431,1.8020211810323203,82.22472873696587,61.88860613867559,110.89019316168532,16.006113308730114,6.945195865371125,73.69,Fair,8109.1,1.14,1,Cost Efficient
2023-12-01,2023,12,Q4,SUP_013,Gallagher Systems,Small,Chemicals,South America,61.63741458584654,72.76280940029051,0.4451872251698066,82.11494256503899,64.1304246229305,117.24843302052685,18.027910903049182,8.039196129884704,77.64,Good,2292.71,1.129,1,Needs Improvement
2024-01-01,2024,1,Q1,SUP_013,Gallagher Systems,Small,Chemicals,South America,61.25594051740117,71.89810577319605,1.2790948627876666,81.46846374552781,63.47002375476947,115.0,15.058638370285683,7.891448147567208,75.39,Good,7354.8,1.133,1,Needs Improvement
2024-02-01,2024,2,Q1,SUP_013,Gallagher Systems,Small,Chemicals,South America,60.86059316296937,71.44996610054105,2.214419947307386,81.50024387494206,59.96306891825941,82.0,18.36931106124501,7.77054606906355,73.22,Fair,9079.12,1.141,1,Cost Efficient
2024-03-01,2024,3,Q1,SUP_013,Gallagher Systems,Small,Chemicals,South America,60.94393860918293,71.38898806640606,2.4322349609116545,81.67249538503374,60.49884305029989,116.0,14.464410308641034,8.105142292067686,73.17,Fair,14106.96,1.144,1,Needs Improvement
2024-04-01,2024,4,Q2,SUP_013,Gallagher Systems,Small,Chemicals,South America,60.85149514141856,70.52870485158161,1.222324922450811,81.52379102891841,61.01818877036087,87.0,16.56204729666232,8.20419678354865,75.46,Good,5317.11,1.156,1,Needs Improvement
2024-05-01,2024,5,Q2,SUP_013,Gallagher Systems,Small,Chemicals,South America,60.38344274963544,70.32335534886252,1.661962024757487,81.63451795478873,62.0147589591896,89.0,13.949506749968329,7.703724609312583,73.95,Fair,7395.73,1.161,1,Cost Efficient
2024-06-01,2024,6,Q2,SUP_013,Gallagher Systems,Small,Chemicals,South America,61.48042002067972,70.74362981385036,2.684601836159794,81.81273946299432,64.29962932177003,104.0,18.709566814608777,7.427155330934788,72.03,Fair,13959.93,1.156,1,Cost Efficient
2024-07-01,2024,7,Q3,SUP_013,Gallagher Systems,Small,Chemicals,South America,61.78070501194877,70.32291034193354,0.2152534114121177,82.03093247564313,61.816324321163776,97.0,15.422468598577996,8.291869367454781,77.88,Good,1043.98,1.166,1,Needs Improvement
2024-08-01,2024,8,Q3,SUP_013,Gallagher Systems,Small,Chemicals,South America,61.49530110056986,69.74541665761976,2.39078899781876,82.25941602542909,62.31956550443776,102.0,16.732785067115337,7.307836423019556,72.41,Fair,12193.02,1.179,1,Cost Efficient
2024-09-01,2024,9,Q3,SUP_013,Gallagher Systems,Small,Chemicals,South America,61.05309910645029,69.80328876038432,2.1111465671237504,81.58301522043416,62.65098625667659,113.0,16.812040011865644,7.397019020920723,72.79,Fair,11927.98,1.169,1,Cost Efficient
2024-10-01,2024,10,Q4,SUP_013,Gallagher Systems,Small,Chemicals,South America,60.18078813110844,69.94620092863968,1.1934435915422266,81.49166833631753,63.14039717644374,94.22150398154456,15.63519207910461,7.206982167589004,74.23,Fair,4773.77,1.165,1,Cost Efficient
2024-11-01,2024,11,Q4,SUP_013,Gallagher Systems,Small,Chemicals,South America,60.1541926451855,69.95023461614801,1.441529635388929,81.94380316728281,57.76727314955929,118.58171398225092,16.919297111893133,7.361263602003725,73.99,Fair,7351.8,1.171,1,Cost Efficient
2024-12-01,2024,12,Q4,SUP_013,Gallagher Systems,Small,Chemicals,South America,61.39439686501549,69.63059367510172,0.1130778005708047,82.00818068919456,61.54085692563977,113.00875594031642,20.08208572870936,7.622165685132704,77.17,Good,571.04,1.178,1,Needs Improvement
2015-01-01,2015,1,Q1,SUP_014,Davis Inc,Large,Chemicals,Middle East,57.94405362001276,84.16868113145529,0.1968844896902621,63.28387835489392,59.07177404592281,755.0,31.45240562510995,7.792552584810862,74.54,Fair,7432.39,0.752,1,High Performers
2015-02-01,2015,2,Q1,SUP_014,Davis Inc,Large,Chemicals,Middle East,40.07560290866507,83.91107737198448,3.295800515137824,62.51916815994738,33.101707582677285,817.0,34.837532305603354,7.219133973135797,67.35,Fair,134633.45,0.745,1,High Performers
2015-03-01,2015,3,Q1,SUP_014,Davis Inc,Large,Chemicals,Middle East,56.921012169334645,84.39980904896655,2.7637146268080643,61.87812616878466,58.46227771741059,852.0,33.67962136182983,5.909075958472885,66.96,Fair,117734.24,0.733,1,High Performers
2015-04-01,2015,4,Q2,SUP_014,Davis Inc,Large,Chemicals,Middle East,56.698132480240176,83.79369882649529,1.4043874205053215,61.43436310035079,57.29963922880176,645.0,35.803636044900685,7.092320860748821,70.58,Fair,45291.49,0.733,1,High Performers
2015-05-01,2015,5,Q2,SUP_014,Davis Inc,Large,Chemicals,Middle East,55.78586578009735,84.15333971016759,1.51082763471529,61.95513444412669,53.12517443940569,955.0,35.79006911616242,7.17142326725784,70.42,Fair,72142.02,0.736,1,High Performers
2015-06-01,2015,6,Q2,SUP_014,Davis Inc,Large,Chemicals,Middle East,55.56549062626074,83.79407744656108,3.4498832535682595,62.16569015388163,53.77196096278563,736.0,30.786592521326284,6.679910386423657,65.97,Fair,126955.7,0.742,1,High Performers
2015-07-01,2015,7,Q3,SUP_014,Davis Inc,Large,Chemicals,Middle East,55.45576974493723,83.65557910476169,1.9850730472661884,61.048233272545815,54.056821224712905,768.0,37.94881060721103,6.711823267053697,68.6,Fair,76226.81,0.73,1,High Performers
2015-08-01,2015,8,Q3,SUP_014,Davis Inc,Large,Chemicals,Middle East,55.30933203138216,82.81953064201882,0.8270957692209746,60.9818725559747,56.93277853980844,738.0,39.31666033961407,6.888610670908211,70.87,Fair,30519.83,0.736,1,High Performers
2015-09-01,2015,9,Q3,SUP_014,Davis Inc,Large,Chemicals,Middle East,55.89830533916142,82.21872038495717,3.450264605365509,60.7691329570884,54.464487306860505,924.0,38.70249857055094,6.921604046400391,65.63,Fair,159402.22,0.739,1,High Performers
2015-10-01,2015,10,Q4,SUP_014,Davis Inc,Large,Chemicals,Middle East,56.09297656885145,83.37921113973952,1.8730876491391657,60.97073350098148,56.35873249054606,808.0598494478717,35.85123864902275,5.878288962552827,68.07,Fair,62186.51,0.731,1,High Performers
2015-11-01,2015,11,Q4,SUP_014,Davis Inc,Large,Chemicals,Middle East,56.9089605863992,85.0401970790821,3.3536226940669,61.19647399683439,56.90113254982278,1094.832735962287,34.16383703260182,6.886960119146203,66.71,Fair,141355.2,0.72,1,High Performers
2015-12-01,2015,12,Q4,SUP_014,Davis Inc,Large,Chemicals,Middle East,56.56206382995705,85.38399753161573,1.884412102407793,61.23453373759118,55.25907843724424,1089.513947761399,36.44279472228516,6.286924477786821,69.04,Fair,84704.32,0.717,1,High Performers
2016-01-01,2016,1,Q1,SUP_014,Davis Inc,Large,Chemicals,Middle East,55.61962692510775,84.27133424799943,0.214060634043503,61.3521815829766,56.9120485166642,854.0,33.254685412998214,7.439166298013956,73.11,Fair,9140.39,0.728,1,High Performers
2016-02-01,2016,2,Q1,SUP_014,Davis Inc,Large,Chemicals,Middle East,56.6115056702369,84.65158172198586,1.81025847550044,61.10580252142124,54.42996886181207,885.0,36.40326406801741,7.385689803384198,70.12,Fair,80103.94,0.722,1,High Performers
2016-03-01,2016,3,Q1,SUP_014,Davis Inc,Large,Chemicals,Middle East,56.14137198136486,83.69049004378385,0.7003132237183967,60.925795282287886,57.85569183615638,844.0,31.646465673523107,7.107919237338129,71.71,Fair,29553.22,0.728,1,High Performers
2016-04-01,2016,4,Q2,SUP_014,Davis Inc,Large,Chemicals,Middle East,55.51470071000455,83.4742094784834,0.1,61.21206701396476,56.52339432861597,728.0,33.5997190257938,7.595669971681784,73.27,Fair,3640.0,0.733,1,High Performers
2016-05-01,2016,5,Q2,SUP_014,Davis Inc,Large,Chemicals,Middle East,55.97893445593059,83.95365732505248,1.9160636839163685,61.21224028216494,54.41711187062376,804.0,37.01161728994317,6.364756873465807,68.62,Fair,77025.76,0.729,1,High Performers
2016-06-01,2016,6,Q2,SUP_014,Davis Inc,Large,Chemicals,Middle East,55.77127980669944,83.6252935415271,2.755159682674148,61.929489683979135,57.80901910609037,924.0,33.70590605523713,7.22784825655391,67.87,Fair,127288.38,0.741,1,High Performers
2016-07-01,2016,7,Q3,SUP_014,Davis Inc,Large,Chemicals,Middle East,55.71917065368455,83.08347458873034,3.162405828928102,61.77047720791442,56.85576329281719,877.0,35.98967717593244,7.00580248875294,66.67,Fair,138671.5,0.743,1,High Performers
2016-08-01,2016,8,Q3,SUP_014,Davis Inc,Large,Chemicals,Middle East,55.59652001407809,83.00917867713443,0.6139625226887349,61.03607960865092,54.75755177302144,687.0,34.712699812642605,7.340115965781269,71.87,Fair,21089.61,0.735,1,High Performers
2016-09-01,2016,9,Q3,SUP_014,Davis Inc,Large,Chemicals,Middle East,56.11195794204974,83.48584810905268,1.049870583638234,60.37815878734988,54.96476298225596,953.0,34.18703102020518,6.811534702888774,70.53,Fair,50026.33,0.723,1,High Performers
2016-10-01,2016,10,Q4,SUP_014,Davis Inc,Large,Chemicals,Middle East,55.940164685443015,83.65934138935087,1.0949058170795676,60.66315722454137,56.534122282571886,949.10580538006,34.711504464112394,7.207884407288218,70.9,Fair,42975.05,0.725,1,High Performers
2016-11-01,2016,11,Q4,SUP_014,Davis Inc,Large,Chemicals,Middle East,56.419740455609,83.71400344956464,0.4963821242210911,60.93031599573616,54.38658965704739,899.7469460743787,33.059139883037815,6.089114915822357,71.18,Fair,20153.11,0.728,1,High Performers
2016-12-01,2016,12,Q4,SUP_014,Davis Inc,Large,Chemicals,Middle East,55.92823925209515,84.00139171936186,1.876914517415144,61.050854351772266,55.319897845701824,751.1441337520437,32.513829581831686,6.535177488761708,68.83,Fair,62501.25,0.727,1,High Performers
2017-01-01,2017,1,Q1,SUP_014,Davis Inc,Large,Chemicals,Middle East,56.05895234791254,83.61202475681355,1.648686508137785,60.69718157187043,55.62089868204656,640.0,33.21817006455705,7.279730896939199,69.89,Fair,52757.97,0.726,1,High Performers
2017-02-01,2017,2,Q1,SUP_014,Davis Inc,Large,Chemicals,Middle East,54.697695867980336,83.78814645616943,2.078936192289892,60.69570561198714,52.75824060648677,824.0,35.24092580171777,6.923991436493092,68.37,Fair,85652.17,0.724,1,High Performers
2017-03-01,2017,3,Q1,SUP_014,Davis Inc,Large,Chemicals,Middle East,54.8285645381613,84.19398710765196,2.8731760126017734,60.290666337958704,57.184289592055926,642.0,34.8150138796649,5.575437893594004,65.45,Fair,92228.95,0.716,1,High Performers
2017-04-01,2017,4,Q2,SUP_014,Davis Inc,Large,Chemicals,Middle East,56.44806486209543,84.38734068589933,1.0837136907390197,60.43047496368752,55.17247798928069,937.0,34.96006838188825,6.502940083160688,70.43,Fair,50771.99,0.716,1,High Performers
2017-05-01,2017,5,Q2,SUP_014,Davis Inc,Large,Chemicals,Middle East,56.39273083079016,83.89327652667201,2.89826293639644,61.28967347215261,54.36273739081776,772.0,34.760899315122344,6.12104375962674,66.52,Fair,111872.95,0.731,1,High Performers
2017-06-01,2017,6,Q2,SUP_014,Davis Inc,Large,Chemicals,Middle East,56.51922850630632,83.98899742467279,3.6691075127709474,61.32577941504289,56.3973551784977,822.0,31.43413511819857,7.210998885462108,66.13,Fair,150800.32,0.73,1,High Performers
2017-07-01,2017,7,Q3,SUP_014,Davis Inc,Large,Chemicals,Middle East,56.06782668837391,84.46405618760592,2.971719848199804,61.42484464198561,58.22037369974947,799.0,32.17732928842484,7.321952661875016,67.64,Fair,118720.21,0.727,1,High Performers
2017-08-01,2017,8,Q3,SUP_014,Davis Inc,Large,Chemicals,Middle East,56.34960135304337,83.94428290643823,2.0369213311784704,61.34648673792434,57.92229199350216,814.0,34.55875755899271,6.784448200204172,68.92,Fair,82902.7,0.731,1,High Performers
2017-09-01,2017,9,Q3,SUP_014,Davis Inc,Large,Chemicals,Middle East,56.70195723439926,84.33788628174791,1.8557971654344203,61.51897466222838,56.20099996025454,675.0,37.56174701015409,6.409961833467533,69.12,Fair,62633.15,0.729,1,High Performers
2017-10-01,2017,10,Q4,SUP_014,Davis Inc,Large,Chemicals,Middle East,56.4912188140757,83.86583963685398,2.019902176261473,61.5129119847002,59.09087934361538,1023.449888965205,36.52923123902449,7.761247444367076,70.0,Fair,85946.84,0.733,1,High Performers
2017-11-01,2017,11,Q4,SUP_014,Davis Inc,Large,Chemicals,Middle East,56.6017813190616,84.70817625355886,3.271074096992642,61.29918134798727,58.20904995630323,1166.0351058402962,32.737450348704904,6.556332007409391,66.43,Fair,147034.78,0.724,1,High Performers
